Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),NO2(13),NO2_X(14),NHO_X(15),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7)
1.9806030999148578e-10,0.05954180215024143,5.335832475266311e-08,9.549385797215005e-15,1.0396306934674197e-06,-3.953275359881776e-56,6.689317255220279e-08,1.5814021874119054e-45,2.42948596195767e-35,1.3954787298679238e-26,0.938,1.4535384786060568e-27,8.18817256572727e-07,1.7038759274042635e-20,3.4230336033698756e-10,7.419396762277052e-07,0.0,0.0,0.03737520045756077,0.009999593889503038,0.04999895343074049,3.8277049017629006e-45,2.2592008036904546e-37,0.0019992047019894645,1.5267769080991941e-49
1.9936714540166878e-10,0.05954180215024143,5.370961866574702e-08,9.738056388755918e-15,1.0396304790744058e-06,2.5967593933459252e-55,6.733598884143565e-08,1.6082234037482218e-45,2.4308915847125433e-35,3.8489117360707534e-26,0.938,1.5092808751422554e-27,8.242218781712346e-07,1.7584291676979483e-20,3.422799131588555e-10,7.433548088554325e-07,0.0,0.0,0.037375192843933994,0.009999591210078602,0.04999895338520561,4.10269379834825e-45,2.3601562550969e-37,0.0019992029355627356,1.5309132266862725e-49
2.0067398081185178e-10,0.05954180215024143,5.4060899513108136e-08,9.929192624748963e-15,1.03963026524948e-06,-1.1915001742259542e-55,6.777879123178628e-08,1.6350508056134554e-45,2.43137252865717e-35,-7.643239226807718e-27,0.938,1.56679774154067e-27,8.29626495731552e-07,1.8143686290298895e-20,3.422564715002884e-10,7.447503748931199e-07,0.0,0.0,0.03737518524990423,0.009999588530655973,0.049998953339670575,4.395514402719636e-45,2.4649559645425414e-37,0.0019992011887156598,1.530969468201619e-49
2.0198081622203478e-10,0.05954180215024143,5.4412167234181655e-08,1.0122810418013037e-14,1.0396300519848033e-06,-1.394427954102574e-55,6.822157966295987e-08,1.6618843724161562e-45,2.430985504996196e-35,8.86393736151292e-27,0.938,1.6261175766416406e-27,8.350311092593864e-07,1.8717205097420712e-20,3.422330353520089e-10,7.46126644863702e-07,0.0,0.0,0.03737517767520109,0.009999585851235147,0.049998953294135395,4.707199965776788e-45,2.573721331139922e-37,0.0019991994611777745,1.5272272207771234e-49
2.0328765163221778e-10,0.05954180215024143,5.476342176836055e-08,1.0318925679311974e-14,1.0396298392726448e-06,3.9122175122019795e-55,6.866435407461779e-08,1.6887246753225417e-45,2.432706394099099e-35,5.027861370249997e-26,0.938,1.68729012370878e-27,8.404357187603676e-07,1.9305113350941467e-20,3.4220960470492224e-10,7.474838855499237e-07,0.0,0.0,0.037375170119557904,0.009999583171816127,0.04999895324860008,5.038836576505084e-45,2.6865767995711174e-37,0.0019991977526823573,1.5328043693182879e-49
2.045944870424008e-10,0.05954180215024143,5.51146630549964e-08,1.0517554317262253e-14,1.0396296271053808e-06,-1.1771158051925855e-55,6.910711440637871e-08,1.7155719129946793e-45,2.43349194866627e-35,-9.189320138087766e-27,0.938,1.7503762432761615e-27,8.458403242400472e-07,1.9907679592711132e-20,3.421861795501285e-10,7.488223600460532e-07,0.0,0.0,0.037375162582711695,0.009999580492398904,0.049998953203064626,5.391565509160231e-45,2.8036499029517127e-37,0.0019991960629663764,1.534009572755669e-49
2.059013224525838e-10,0.05954180215024143,5.54658910334e-08,1.0718712237936613e-14,1.039629415475493e-06,-3.1533328129035777e-55,6.9549860597819e-08,1.7424259482903683e-45,2.432609749598637e-35,-1.4778202371808506e-28,0.938,1.8154026287179648e-27,8.512449257039022e-07,2.0525175673865797e-20,3.4216275987893206e-10,7.501423278088769e-07,0.0,0.0,0.03737515506440316,0.009999577812983482,0.049998953157529065,5.766585659165303e-45,2.9250713235954524e-37,0.0019991943917704344,1.5275508174069156e-49
2.072081578627668e-10,0.05954180215024143,5.581710564284224e-08,1.0922415345329157e-14,1.0396292043755668e-06,5.678968973045549e-55,6.999259258847378e-08,1.7692874471974053e-45,2.4346496051843924e-35,6.494516903279506e-26,0.938,1.8824186071551276e-27,8.56649523157335e-07,2.1157876774868112e-20,3.4213934568284866e-10,7.514440447079907e-07,0.0,0.0,0.037375147564376515,0.009999575133569851,0.04999895311199338,6.16515607048862e-45,3.050974963693711e-37,0.0019991927388387214,1.5347159297292446e-49
2.085149932729498e-10,0.05954180215024143,5.616830682255476e-08,1.1128679541347251e-14,1.0396289937982915e-06,-6.100877438001583e-56,7.043531031783746e-08,1.7961567226900892e-45,2.435960097278855e-35,-8.543393781006999e-27,0.938,1.951495771726587e-27,8.620541166056737e-07,2.1806061425581835e-20,3.421159369536118e-10,7.52727763075396e-07,0.0,0.0,0.03737514008237957,0.009999572454158013,0.0499989530664576,6.588598557351875e-45,3.1814979867525468e-37,0.001999191103918969,1.5382186270572691e-49
2.098218286831328e-10,0.05954180215024143,5.6519494511730644e-08,1.1337520725215343e-14,1.0396287837364552e-06,-6.064954712866613e-55,7.087801372536462e-08,1.8230334761646583e-45,2.434377836103092e-35,-1.4594350362513628e-26,0.938,2.0226590182157246e-27,8.674587060541742e-07,2.2470011525288397e-20,3.420925336831769e-10,7.539937317544086e-07,0.0,0.0,0.0373751326181636,0.009999569774747964,0.04999895302092172,7.038300423176834e-45,3.3167808777130352e-37,0.0019991894867623914,1.5277488465472773e-49
2.111286640933158e-10,0.05954180215024143,5.687066864952528e-08,1.1548954794033103e-14,1.0396285741829473e-06,7.878677369927377e-55,7.132070275047062e-08,1.8499184587037962e-45,2.436681097242093e-35,8.249336911412251e-26,0.938,2.095954647644134e-27,8.728632915080208e-07,2.3150012362704022e-20,3.4206913586372464e-10,7.55242196147894e-07,0.0,0.0,0.03737512517148334,0.009999567095339706,0.04999895297538574,7.515717279745165e-45,3.456967522656608e-37,0.0019991878871236488,1.536369255002865e-49
2.124354995034988e-10,0.05954180215024143,5.722182917505685e-08,1.1762997642920068e-14,1.0396283651307555e-06,1.0453007321944171e-55,7.176337733253236e-08,1.876812165340471e-45,2.438847558904638e-35,-3.852441492243168e-27,0.938,2.1714678311734344e-27,8.782678729723271e-07,2.384635263605544e-20,3.4204574348766335e-10,7.56473398265833e-07,0.0,0.0,0.03737511774209686,0.009999564415933228,0.049998952929849676,8.02237596963874e-45,3.6022052489239788e-37,0.0019991863047607917,1.5440404860946331e-49
2.137423349136818e-10,0.05954180215024143,5.7572976027407175e-08,1.1979665164156078e-14,1.039628156572964e-06,-1.0644025436917455e-54,7.220603741088903e-08,1.903714086280462e-45,2.4363263865389485e-35,-3.6289278122559605e-26,0.938,2.249222361501024e-27,8.836724504521359e-07,2.4559324473082107e-20,3.420223565476299e-10,7.576875767722309e-07,0.0,0.0,0.037375110329765676,0.009999561736528535,0.049998952884313524,8.559877595087609e-45,3.75264488227371e-37,0.001999184739435216,1.527909174917724e-49
2.150491703238648e-10,0.05954180215024143,5.7924109145622356e-08,1.2198973247811092e-14,1.0396279485027531e-06,1.032534604251076e-54,7.264868292484276e-08,1.930625028670855e-45,2.438733688368433e-35,1.0244702089903653e-25,0.938,2.3292576572594267e-27,8.890770239524239e-07,2.528922345102343e-20,3.4199897503649075e-10,7.588849670313801e-07,0.0,0.0,0.03737510293425453,0.009999559057125618,0.04999895283877731,9.129900656415111e-45,3.908440837848008e-37,0.0019991831909116193,1.537283016844223e-49
2.163560057340478e-10,0.05954180215024143,5.8275228468713454e-08,1.2420937782141166e-14,1.0396277409133971e-06,4.652686024869856e-55,7.30913138136593e-08,1.9575457633100895e-45,2.442233453529026e-35,7.573850275673878e-27,0.938,2.4116757017981112e-27,8.944815934780978e-07,2.6036348616699245e-20,3.419755989473413e-10,7.600658011534782e-07,0.0,0.0,0.0373750955553314,0.009999556377724482,0.04999895279324102,9.734204303378561e-45,4.069751159719944e-37,0.0019991816589579516,1.5520332432568028e-49
2.176628411442308e-10,0.05954180215024143,5.862633393565712e-08,1.2645574652394938e-14,1.039627533798264e-06,-1.7515216299903976e-54,7.353393001656873e-08,1.9844755176316858e-45,2.4385211254772413e-35,-6.727964401458589e-26,0.938,2.4965010250818117e-27,8.998861590339975e-07,2.6801002506501834e-20,3.419522282735056e-10,7.612303080396208e-07,0.0,0.0,0.037375088192767546,0.009999553698325116,0.04999895274770468,1.0374631702765752e-44,4.236737571757101e-37,0.0019991801433453743,1.5282904216117714e-49
2.1896967655441381e-10,0.05954180215024143,5.897742548539629e-08,1.2872899741463903e-14,1.0396273271508128e-06,1.2514505236742609e-54,7.397653147276613e-08,2.0114150955084532e-45,2.4407046217863375e-35,1.235365652854828e-25,0.938,2.5837607138884904e-27,9.052907206248986e-07,2.758349116634387e-20,3.419288630085346e-10,7.623787134261688e-07,0.0,0.0,0.03737508084633736,0.009999551018927525,0.049998952702168274,1.1053113525659794e-44,4.409565582309318e-37,0.0019991786438482107,1.5366825231685456e-49
2.2027651196459682e-10,0.05954180215024143,5.9328503056840846e-08,1.3102928930666125e-14,1.0396271209645927e-06,1.1539363955590627e-54,7.441911812141226e-08,2.0383656689639925e-45,2.446199504913895e-35,2.948898884146612e-26,0.938,2.6735769659844194e-27,9.106952782555109e-07,2.838412417174722e-20,3.4190550314620496e-10,7.635112399285031e-07,0.0,0.0,0.03737507351581831,0.009999548339531705,0.04999895265663184,1.1771671557914883e-44,4.58840452495771e-37,0.0019991771602439067,1.5628545592602749e-49
2.2158334737477982e-10,0.05954180215024143,5.967956658886819e-08,1.33356780981476e-14,1.0396269152332433e-06,-2.7352720725704156e-54,7.48616899016342e-08,2.0653261574141085e-45,2.441073492261919e-35,-1.096858202352094e-25,0.938,2.765978674736121e-27,9.160998319304781e-07,2.920321464783228e-20,3.4188214868051693e-10,7.646281070841748e-07,0.0,0.0,0.03737506620099103,0.00999954566013765,0.049998952611095354,1.2532422437453177e-44,4.773427598473502e-37,0.001999175692312987,1.5294559541370168e-49
2.2289018278496282e-10,0.05954180215024143,6.003061602032391e-08,1.3571163119456208e-14,1.0396267099504912e-06,1.3385819216733025e-54,7.530424675252594e-08,2.0922972577269805e-45,2.442446765518299e-35,1.4326607113357298e-25,0.938,2.860973194410677e-27,9.215043816543845e-07,3.004107928921416e-20,3.4185879960569177e-10,7.657295313954592e-07,0.0,0.0,0.0373750589016391,0.009999542980745362,0.049998952565558835,1.3337581522024908e-44,4.964811987678388e-37,0.0019991742398390083,1.533387509103892e-49
2.2419701819514582e-10,0.05954180215024143,6.03816512900225e-08,1.3809399868894928e-14,1.0396265051101506e-06,2.3655670209740433e-54,7.574678861314912e-08,2.119280704508346e-45,2.4508182101063014e-35,6.693845221712262e-26,0.938,2.9587060770719995e-27,9.269089274317502e-07,3.0898038380102074e-20,3.418354559161693e-10,7.668157263713196e-07,0.0,0.0,0.037375051617549164,0.009999540301354838,0.04999895252002229,1.4189466891231352e-44,5.162738908728678e-37,0.0019991728026085244,1.5772046935083377e-49
2.2550385360532883e-10,0.05954180215024143,6.073267233674774e-08,1.405040421745811e-14,1.0396263007061202e-06,-4.07310930230566e-54,7.618931542253361e-08,2.1462750831013418e-45,2.444163439278924e-35,-1.6539695701636529e-25,0.938,3.0592168506333174e-27,9.323134692670314e-07,3.177441581429874e-20,3.4181211760660523e-10,7.678869025687929e-07,0.0,0.0,0.03737504434851078,0.009999537621966077,0.04999895247448572,1.5090503486691012e-44,5.367393632051787e-37,0.0019991713804110387,1.5324779771067208e-49
2.2681068901551183e-10,0.05954180215024143,6.108367909925354e-08,1.429419203316588e-14,1.039626096732384e-06,1.0966160786738202e-54,7.663182711967817e-08,2.1732808172958552e-45,2.443761062101332e-35,1.5733530266754293e-25,0.938,3.1624834680690678e-27,9.377180071646284e-07,3.2670539115028777e-20,3.4178878467186824e-10,7.689432676338028e-07,0.0,0.0,0.037375037094316416,0.009999534942579071,0.04999895242894914,1.604322739422599e-44,5.578965621403935e-37,0.0019991699730389683,1.5256844583490112e-49
2.2811752442569483e-10,0.05954180215024143,6.143467151626444e-08,1.454077918322015e-14,1.039625893183009e-06,4.3738894865193195e-54,7.707432364355096e-08,2.200300403312832e-45,2.456132085050028e-35,1.2645439461510925e-25,0.938,3.268676974778295e-27,9.431225411288792e-07,3.358673945504789e-20,3.417654571070364e-10,7.699850263414062e-07,0.0,0.0,0.037375029854761446,0.009999532263193825,0.04999895238341255,1.7050290272135986e-44,5.797648589274037e-37,0.0019991685802875966,1.5956954440288525e-49
2.2942435983587783e-10,0.05954180215024143,6.178564952647614e-08,1.4790181531446383e-14,1.0396256900521444e-06,-5.782559256186822e-54,7.751680493309031e-08,2.2273321058443714e-45,2.448069460367687e-35,-2.355560704106655e-25,0.938,3.377857560535976e-27,9.485270711640606e-07,3.452335167667256e-20,3.417421349073948e-10,7.710123806354877e-07,0.0,0.0,0.03737502262964402,0.009999529583810333,0.04999895233787595,1.8114463929736434e-44,6.023640495002595e-37,0.0019991672019550426,1.5392356587988093e-49
2.3073119524606083e-10,0.05954180215024143,6.213661306855622e-08,1.5042414938132446e-14,1.0396254873340198e-06,1.8561362539940563e-55,7.795927092720518e-08,2.25437582535272e-45,2.4443929574591516e-35,1.5889712697986868e-25,0.938,3.489961652374019e-27,9.539315972743957e-07,3.548071431152094e-20,3.417188180684311e-10,7.720255296679008e-07,0.0,0.0,0.03737501541876511,0.009999526904428596,0.04999895229233935,1.9238645060275858e-44,6.257143702956562e-37,0.001999165837842216,1.5112002645115663e-49
2.3203803065624384e-10,0.05954180215024143,6.248756208114453e-08,1.5297495263274276e-14,1.0396252850229452e-06,7.543886962467413e-54,7.84017215647758e-08,2.2814350529808967e-45,2.4621200183642567e-35,2.1615483146888356e-25,0.938,3.60518575438942e-27,9.593361194640495e-07,3.64591696006254e-20,3.4169550658583314e-10,7.730246698370705e-07,0.0,0.0,0.03737500822192847,0.009999524225048606,0.049998952246802765,2.0425860132574623e-44,6.4983650567560376e-37,0.0019991644877527795,1.6185976654710892e-49
2.3334486606642684e-10,0.05954180215024143,6.283849650285398e-08,1.5555438363554582e-14,1.0396250831133087e-06,-7.787131731893309e-54,7.884415678465426e-08,2.3085078155422266e-45,2.453206373081995e-35,-3.1975038901140213e-25,0.938,3.723625880992013e-27,9.64740637737125e-07,3.745906351452304e-20,3.4167220045548473e-10,7.740099948260623e-07,0.0,0.0,0.03737500103894053,0.009999521545670366,0.04999895220126619,2.1679270445891677e-44,6.7475158430844905e-37,0.001999163151493111,1.5528330106985027e-49
2.346517014766098e-10,0.05954180215024143,6.318941627227098e-08,1.5816260091304945e-14,1.0396248815995764e-06,-1.9475229364195157e-54,7.928657652566511e-08,2.3355931307016275e-45,2.444037215839549e-35,1.3764261816680098e-25,0.938,3.845162432500501e-27,9.701451520976757e-07,3.84807457728861e-20,3.4164889967346287e-10,7.749816956401227e-07,0.0,0.0,0.03737499386961039,0.009999518866293872,0.04999895215572962,2.3002177352374023e-44,7.0048119677589226e-37,0.0019991618288722666,1.4868121075759879e-49
2.359585368867928e-10,0.05954180215024143,6.354032132795587e-08,1.6079976299176553e-14,1.0396246804762923e-06,1.2332328045660457e-53,7.97289807266059e-08,2.3626957401494972e-45,2.468645743385672e-35,3.4565178857128457e-25,0.938,3.97001340083769e-27,9.755496625497017e-07,3.952456986462205e-20,3.4162560423603367e-10,7.759399606437033e-07,0.0,0.0,0.03737498671374985,0.009999516186919124,0.04999895211019309,2.4398027651706057e-44,7.270474061634556e-37,0.001999160519701943,1.645399776531497e-49
2.3726537229697577e-10,0.05954180215024143,6.389121160844373e-08,1.6346602836792426e-14,1.0396244797380729e-06,-9.825360983676623e-54,8.017136932624772e-08,2.38981362716802e-45,2.4601702942861203e-35,-4.148039820937652e-25,0.938,4.098332554178474e-27,9.809541690971387e-07,4.0590893068068284e-20,3.4160231413964904e-10,7.768849755969712e-07,0.0,0.0,0.03737497957117323,0.00999951350754612,0.04999895206465657,2.587041916283906e-44,7.544727399172828e-37,0.0019991592237964435,1.578159346570382e-49
2.3857220770715875e-10,0.05954180215024143,6.42420870522447e-08,1.6616155548289414e-14,1.0396242793796114e-06,-6.160929377338387e-54,8.061374226333574e-08,2.4169444313166158e-45,2.4423578635448017e-35,7.872955228531678e-26,0.938,4.229927942438952e-27,9.863586717438776e-07,4.1680076470488636e-20,3.4157902938094325e-10,7.778169236918158e-07,0.0,0.0,0.03737497244169747,0.009999510828174856,0.049998952019120094,2.742310647739832e-44,7.827802087537922e-37,0.0019991579409726346,1.4486571364371661e-49
2.398790431173417e-10,0.05954180215024143,6.459294759784468e-08,1.6888650278779684e-14,1.0396240793956745e-06,1.9261970489530323e-53,8.105609947658991e-08,2.4440943972906085e-45,2.475382492198472e-35,5.256272626659873e-25,0.938,4.3650286041786485e-27,9.917631704937594e-07,4.2792484988129125e-20,3.4155574995672904e-10,7.787359855873562e-07,0.0,0.0,0.03737496532514206,0.009999508148805333,0.04999895197358366,2.9060006899646347e-44,8.119933222345835e-37,0.001999156671049921,1.6740847770534688e-49
2.411858785275247e-10,0.05954180215024143,6.494379318370557e-08,1.7164102870981694e-14,1.0396238797810996e-06,-1.1305883753487727e-53,8.14984409047053e-08,2.471261828077008e-45,2.4697882871078824e-35,-5.130534516068777e-25,0.938,4.503876566067683e-27,9.971676653505612e-07,4.392848738657717e-20,3.415324758639949e-10,7.7964233944496e-07,0.0,0.0,0.03737495822132895,0.009999505469437545,0.04999895192804727,3.0785206578314246e-44,8.421360749316764e-37,0.0019991554138502027,1.6226033177666272e-49
2.424927139377077e-10,0.05954180215024143,6.529462374826626e-08,1.7442529160596128e-14,1.0396236805307973e-06,-1.3729639946084756e-53,8.19407664863527e-08,2.4984423291172785e-45,2.4390331036156e-35,-3.839019672600994e-26,0.938,4.646190701521885e-27,1.002572156318016e-06,4.508845630010351e-20,3.415092070999003e-10,7.805361609627755e-07,0.0,0.0,0.03737495113008256,0.009999502790071495,0.04999895188251092,3.260296683514902e-44,8.7323296557861e-37,0.0019991541691978414,1.3923490491735978e-49
2.4379954934789065e-10,0.05954180215024143,6.564543922994263e-08,1.7723944984916836e-14,1.0396234816397484e-06,2.8846022694752783e-53,8.238307616017924e-08,2.5256438518213564e-45,2.48170727546337e-35,7.668769709878237e-25,0.938,4.7921906799582356e-27,1.007976643399815e-06,4.6272768251618235e-20,3.414859436617736e-10,7.814176234097884e-07,0.0,0.0,0.03737494405122975,0.009999500110707174,0.04999895183697463,3.4517730695281235e-44,9.053090200963668e-37,0.001999152936919632,1.700005074902207e-49
2.4510638475807363e-10,0.05954180215024143,6.59962395671284e-08,1.8008366179999828e-14,1.0396232831030018e-06,-1.1086913713244119e-53,8.282536986480874e-08,2.5528656258067113e-45,2.4831669266325623e-35,-5.99978382711922e-25,0.938,4.942247690406977e-27,1.0133811265995802e-06,4.7481803673274494e-20,3.414626855471078e-10,7.822868976594065e-07,0.0,0.0,0.03737493698459977,0.00999949743134459,0.0499989517914384,3.653412962523251e-44,9.383897709649975e-37,0.0019991517168447604,1.6969041816670264e-49
