Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),NO2(13),NO2_X(14),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7)
1.561699896905834e-05,0.05954180215024143,3.641371852708981e-08,5.111889155172099e-07,6.166843688551337e-07,2.32471075038046e-18,2.9937123084258975e-06,2.6543559977960825e-17,6.219556008032331e-11,0.938,2.2822370615317945e-05,0.01498030297912184,0.0006210967694972282,2.074057123153399e-08,3.297227667976411e-07,0.0,0.0,0.02174919079491764,0.0020148315865942843,0.05096657335856727,7.627267710704171e-07,5.451348817961752e-10,0.0013536774255318539,2.4041076021636837e-11
1.564836151707768e-05,0.05954180215024143,3.6246745698874644e-08,5.117945536341659e-07,6.165162974088652e-07,2.3519003991185973e-18,2.9913242459205425e-06,2.6700175248097344e-17,6.251584670167785e-11,0.938,2.2923829046613854e-05,0.014985394756607331,0.0006233564571575861,2.0737807811199038e-08,3.290261170717993e-07,0.0,0.0,0.02174174068790202,0.0020104504561604835,0.05097014254934075,7.712529469802277e-07,5.492169769745581e-10,0.0013512994800913784,2.4330604595606377e-11
1.5676587810295088e-05,0.05954180215024143,3.6097407027214755e-08,5.123362106789786e-07,6.163655535368865e-07,2.376550188039331e-18,2.989171375101463e-06,2.6841299375220526e-17,6.280424289898473e-11,0.938,2.3015119759665556e-05,0.0149899589316298,0.0006253881232013333,2.073523501215855e-08,3.2840029524193803e-07,0.0,0.0,0.021735056095525295,0.002006518139165354,0.05097335186638721,7.789795167084316e-07,5.52902555874304e-10,0.0013491612991994525,2.4593180414628466e-11
1.5704814103512496e-05,0.05954180215024143,3.594894874383888e-08,5.12874640885097e-07,6.162153002456263e-07,2.4013701153120804e-18,2.9870151442576757e-06,2.6982583002674538e-17,6.309276660003811e-11,0.938,2.310638887317822e-05,0.014994505747888501,0.000627417832737796,2.0732581672334936e-08,3.277755747618635e-07,0.0,0.0,0.021728390844214133,0.0020025959209761736,0.05097655836576184,7.867564273997417e-07,5.565991765801506e-10,0.0013470249969625542,2.4857657008260258e-11
1.573021776740816e-05,0.05954180215024143,3.581608335606687e-08,5.133564775264863e-07,6.160804897836148e-07,2.4238538825147474e-18,2.9850717143706537e-06,2.7109873119116635e-17,6.335254420623131e-11,0.938,2.3188511915427998e-05,0.014998583116970705,0.0006292428892965958,2.0730125332850134e-08,3.2721426767436983e-07,0.0,0.0,0.021722408588303627,0.00199907452862961,0.05097944179150174,7.937987832647735e-07,5.599355471714794e-10,0.0013451039409101426,2.5097315817435346e-11
1.5755621431303826e-05,0.05954180215024143,3.568392058173443e-08,5.138357160563029e-07,6.159460730784663e-07,2.4464761383937338e-18,2.9831256567822457e-06,2.7237289603770912e-17,6.361242000138556e-11,0.938,2.3270616177796787e-05,0.015002646566899326,0.0006310663440336068,2.0727604736430553e-08,3.2665385208944575e-07,0.0,0.0,0.021716441875450465,0.001995561259741166,0.050982322907918716,8.008820911452711e-07,5.63280807937401e-10,0.00134318442454728,2.5338523010132265e-11
1.5781025095199492e-05,0.05954180215024143,3.55524555133291e-08,5.143123638531026e-07,6.158120484338582e-07,2.4692372007853627e-18,2.9811770153044195e-06,2.7364831125007675e-17,6.387239159463675e-11,0.938,2.335270105888499e-05,0.015006696164062193,0.0006328881890132846,2.072502034297345e-08,3.2609432770673984e-07,0.0,0.0,0.021710490647759033,0.0019920560877049608,0.050985201702439385,8.080064335618168e-07,5.666349333294521e-10,0.001341266456243719,2.5581282706594986e-11
1.5806428759095157e-05,0.05954180215024143,3.542168328534114e-08,5.147864282808952e-07,6.156784141631801e-07,2.4921373858228316e-18,2.9792258333261447e-06,2.7492496355999854e-17,6.413245660769567e-11,0.938,2.343476596169006e-05,0.015010731974459322,0.0006347084163893388,2.0722372609333057e-08,3.2553569421299664e-07,0.0,0.0,0.021704554847628253,0.0019885589860372064,0.050988078162629555,8.15171892543328e-07,5.699978977259312e-10,0.0013393500442765282,2.5825599009527872e-11
1.5831832422990823e-05,0.05954180215024143,3.5291599073847036e-08,5.152579166879494e-07,6.155451685894683e-07,2.515177007935822e-18,2.977272153815811e-06,2.7620283974728594e-17,6.439261267481659e-11,0.938,2.3516810293582933e-05,0.015014754063705508,0.0006365270184040347,2.0719661989323905e-08,3.249779512822054e-07,0.0,0.0,0.021698634417749763,0.001985069928375477,0.050990952276193165,8.223785496272986e-07,5.733696754330652e-10,0.0013374351968308185,2.6071476004064393e-11
1.5857236086886488e-05,0.05954180215024143,3.516219809610829e-08,5.157268364073036e-07,6.154123100453386e-07,2.5383563798500927e-18,2.975316019323549e-06,2.7748192663988593e-17,6.465285744276417e-11,0.938,2.359883346628466e-05,0.015018762497032889,0.0006383439873874948,2.0716888933736557e-08,3.2442109857574624e-07,0.0,0.0,0.02169272930110604,0.0019815888884779738,0.0509938240309712,8.296264858600579e-07,5.767502406861661e-10,0.0013355219220004624,2.631891775773675e-11
1.5882639750782153e-05,0.05954180215024143,3.5033475610150095e-08,5.16193194757038e-07,6.152798368729223e-07,2.5616758125871606e-18,2.973357471986843e-06,2.787622111139313e-17,6.491318857077943e-11,0.938,2.368083489584319e-05,0.015022757339293487,0.0006401593157570078,2.07140538903677e-08,3.238651357425367e-07,0.0,0.0,0.021686839440968553,0.0019781158402227984,0.050996693414940605,8.369157817970481e-07,5.801395676507824e-10,0.0013336102277888072,2.65679283204466e-11
1.590804341467782e-05,0.05954180215024143,3.4905426914358e-08,5.166569990400396e-07,6.151477474238004e-07,2.5851356154640514e-18,2.971396553535088e-06,2.800436800937866e-17,6.517360373054235e-11,0.938,2.3762814002610065e-05,0.015026738654961746,0.0006419729960163434,2.0711157304040137e-08,3.2331006241917645e-07,0.0,0.0,0.021680964780895994,0.0019746507576072427,0.05099956041621324,8.442465175031219e-07,5.835376304238405e-10,0.0013317001221093835,2.6818511724436703e-11
1.5933447078573484e-05,0.05954180215024143,3.477804734707566e-08,5.17118256543978e-07,6.15016040058941e-07,2.6087360960931298e-18,2.9694333052924046e-06,2.813263205520897e-17,6.543410060613603e-11,0.938,2.384477021121704e-05,0.015030706508137037,0.0006437850207550704,2.0708199616616666e-08,3.227558782300909e-07,0.0,0.0,0.021675105264732424,0.0019711936147470636,0.051002425023034835,8.51618772552853e-07,5.869444030347787e-10,0.0013297916127866121,2.7070671984263393e-11
1.595885074246915e-05,0.05954180215024143,3.465133228621507e-08,5.175769745413953e-07,6.148847131486331e-07,2.632477560381983e-18,2.9674677681813806e-06,2.8261011950978915e-17,6.569467689401388e-11,0.938,2.3926702950552995e-05,0.015034660962546145,0.000645595382647879,2.070518126701967e-08,3.2220258278767236e-07,0.0,0.0,0.02166926083660547,0.0019677443858757814,0.05100528722378387,8.590326260308657e-07,5.903598594466744e-10,0.0013278847075565026,2.7324413096769954e-11
1.5984254406364815e-05,0.05954180215024143,3.452527714885904e-08,5.180331602897343e-07,6.147537650724246e-07,2.656360312533386e-18,2.965499982727583e-06,2.8389506403617984e-17,6.595533030296457e-11,0.938,2.40086116537408e-05,0.01503860208154575,0.0006474040744539086,2.07021026912538e-08,3.2165017569242167e-07,0.0,0.0,0.021663431440924582,0.0019643030453439726,0.05100814700697059,8.664881565321786e-07,5.937839735573644e-10,0.0013259794140673474,2.757973904106087e-11
1.600965807026048e-05,0.05954180215024143,3.439987739087637e-08,5.184868210312894e-07,6.146231942190611e-07,2.6803846550453484e-18,2.9635299890632915e-06,2.8518114124893406e-17,6.621605855407472e-11,0.938,2.4090495758114334e-05,0.01504252992812488,0.0006492110890160808,2.0698964322424085e-08,3.2109865653308805e-07,0.0,0.0,0.02165761702237925,0.0019608695676185746,0.051011004361235984,8.739854421625659e-07,5.972167192005557e-10,0.001324075739880413,2.7836653778476966e-11
1.6035061734156146e-05,0.05954180215024143,3.427512850653616e-08,5.189379639932232e-07,6.144929989864199e-07,2.7045508887112004e-18,2.9615578269308908e-06,2.864683383141293e-17,6.64768593806921e-11,0.938,2.417235470519537e-05,0.015046444564907358,0.0006510164192604343,2.069576659075331e-08,3.2054802488680684e-07,0.0,0.0,0.021651817525937204,0.0019574439272821895,0.05101385927535071,8.815245605389356e-07,6.006580701469301e-10,0.0013221736924706276,2.8095161252571438e-11
1.6085869061947477e-05,0.05954180215024143,3.402756552561164e-08,5.198327254113857e-07,6.142337290201147e-07,2.7533102241558993e-18,2.957607154305035e-06,2.8904604090831356e-17,6.699866975493201e-11,0.938,2.4335994914369575e-05,0.015054234457766057,0.0006546219989114999,2.068919474548775e-08,3.1944942238469255e-07,0.0,0.0,0.021640263080614945,0.0019506160576810859,0.051019561738853,8.967286035553325e-07,6.075664827233852e-10,0.0013183745074545788,2.861697009593448e-11
1.6131595656959675e-05,0.05954180215024143,3.3806940402118125e-08,5.206294720751685e-07,6.14001654785652e-07,2.797681876466806e-18,2.954044523628127e-06,2.913696753803727e-17,6.746852481069394e-11,0.938,2.448317954696922e-05,0.015061200804684323,0.0006578611909431573,2.0683081321504077e-08,3.1846371095228634e-07,0.0,0.0,0.021629914566970804,0.0019444975262671547,0.05102468550065611,9.105560789191622e-07,6.138132197947752e-10,0.001314960877762665,2.9092084411137516e-11
1.6177322251971873e-05,0.05954180215024143,3.3588355751714126e-08,5.214181728398677e-07,6.137707730570923e-07,2.8425178561669975e-18,2.9504754677665907e-06,2.936967407957908e-17,6.793858031669249e-11,0.938,2.463027417348367e-05,0.01506812530934925,0.0006610948195006652,2.067678212304749e-08,3.1748086796932876e-07,0.0,0.0,0.021619613557615457,0.001938403997916616,0.05102980118755202,9.245202771773976e-07,6.200874273646904e-10,0.001311552631204061,2.957241970797017e-11
1.6223048846984072e-05,0.05954180215024143,3.337178663662401e-08,5.221988693089178e-07,6.135410748130673e-07,2.887819855883531e-18,2.946900204889913e-06,2.960271640598364e-17,6.840882349232689e-11,0.938,2.4777275685290836e-05,0.015075008324092861,0.0006643228462483569,2.0670299557473595e-08,3.165008905675198e-07,0.0,0.0,0.021609359741435838,0.0019323353284879732,0.05103490873860711,9.386216333705927e-07,6.26388950327679e-10,0.0013081498083393,3.005799833921223e-11
1.626877544199627e-05,0.05954180215024143,3.315720849307271e-08,5.229716029277503e-07,6.13312551123275e-07,2.9335895503801657e-18,2.9433189493640305e-06,2.983608725869958e-17,6.887924168274452e-11,0.938,2.4924181015920536e-05,0.015081850197602062,0.0006675452336717717,2.0663636003373384e-08,3.1552377576725255e-07,0.0,0.0,0.021599152810104265,0.0019262913750003748,0.05104000809416935,9.528605774428054e-07,6.327176330021888e-10,0.0013047524488756465,3.054884246929633e-11
1.631450203700847e-05,0.05954180215024143,3.294459712474613e-08,5.237364149840603e-07,6.13085193147373e-07,2.9798285965704416e-18,2.9397319118174556e-06,3.0069779430096145e-17,6.934982235811776e-11,0.938,2.5070987140631385e-05,0.015088651274961907,0.0006707619450658836,2.0656793810921413e-08,3.1454952048002265e-07,0.0,0.0,0.021588992458047337,0.0019202719956213563,0.05104509919585001,9.672375342512618e-07,6.390733191501765e-10,0.0013013605916792756,3.104497407399541e-11
1.6360228632020667e-05,0.05954180215024143,3.273392869640008e-08,5.244933466081612e-07,6.12858992133896e-07,3.0265386335327697e-18,2.9361392992053437e-06,3.0303785763452e-17,6.982055311291428e-11,0.938,2.5217691075990344e-05,0.015095411897698268,0.0006739729445234832,2.064977530221787e-08,3.1357812151079474e-07,0.0,0.0,0.0215788783824152,0.0019142770496547318,0.05105018198650563,9.817529235765026e-07,6.45455851996471e-10,0.0012979742747872946,3.154641494013736e-11
1.6405955227032865e-05,0.05954180215024143,3.252517972753552e-08,5.252424387730344e-07,6.126339394191853e-07,3.0737212825276726e-18,2.9325413148717168e-06,3.053809915293464e-17,7.029142166516025e-11,0.938,2.5364289879454614e-05,0.015102132403819997,0.0006771781969237029,2.064258277161813e-08,3.1260957556033256e-07,0.0,0.0,0.02156881028305125,0.0019083063975286535,0.05105525641022011,9.964071601329848e-07,6.518650742478924e-10,0.0012945935354196174,3.205318666534586e-11
1.6451681822045064e-05,0.05954180215024143,3.2318327086241474e-08,5.259837322945032e-07,6.124100264263232e-07,3.1213781470170608e-18,2.928938158611685e-06,3.077271254357035e-17,7.076241585569602e-11,0.938,2.551078064895619e-05,0.015108813127860532,0.0006803776679206949,2.0635218486066842e-08,3.116438792274914e-07,0.0,0.0,0.02155878786246222,0.0019023599007838214,0.05106032241228714,1.0112006535801457e-06,6.583008281121206e-10,0.0012912184099906862,3.256531065780764e-11
1.6497408417057262e-05,0.05954180215024143,3.211334798317014e-08,5.267172678318051e-07,6.121872446640936e-07,3.1695108126853297e-18,2.925330026732889e-06,3.100761893120505e-17,7.123352364742884e-11,0.938,2.5657160522489034e-05,0.015115454400918939,0.0006835713239324502,2.0627684685435412e-08,3.106810290114667e-07,0.0,0.0,0.021548810825788637,0.0018964374220618477,0.05106537993919287,1.026133808533905e-06,6.647629553163256e-10,0.0012878489341210417,3.308280813606521e-11
1.654313501206946e-05,0.05954180215024143,3.191021996557733e-08,5.274430858876504e-07,6.119655857259581e-07,3.2181208474624842e-18,2.9217171121146876e-06,3.124281136245679e-17,7.170473312458178e-11,0.938,2.5803426677698924e-05,0.015122056550700497,0.000686759132129765,2.0619983582841554e-08,3.0972102131401083e-07,0.0,0.0,0.021538878880775665,0.0018905388250937737,0.05107042893859864,1.041207024578594e-06,6.712512971255543e-10,0.0012844851426487515,3.36057001288346e-11
1.658886160708166e-05,0.05954180215024143,3.170892091152343e-08,5.281612268081743e-07,6.117450412890278e-07,3.267209801549182e-18,2.918099604266511e-06,3.147828293465955e-17,7.217603249193166e-11,0.938,2.594957633147583e-05,0.015128619901556683,0.0006899410604253472,2.0612117364967244e-08,3.0876385244161335e-07,0.0,0.0,0.021528991737744328,0.0018846639746887318,0.0510754693593241,1.056420696279304e-06,6.777656943608828e-10,0.0012811270696406853,3.413400747484766e-11
1.6634588202093857e-05,0.05954180215024143,3.150942902418805e-08,5.288717307837633e-07,6.115256031130652e-07,3.3167792074433824e-18,2.914477689386426e-06,3.1714026795799115e-17,7.264741007404825e-11,0.938,2.6095606739549146e-05,0.015135144774524715,0.0006931170774630639,2.0604088192390453e-08,3.078095186076375e-07,0.0,0.0,0.021519149109563096,0.0018788127367227556,0.051080501151330504,1.0717752131946395e-06,6.843059874173286e-10,0.001277774748403653,3.46677508227184e-11
1.6680314797106056e-05,0.05954180215024143,3.1311722826260914e-08,5.295746378492373e-07,6.113072630395078e-07,3.3668305799689148e-18,2.910851550417808e-06,3.1950036144440975e-17,7.311885431453284e-11,0.938,2.6241515196085875e-05,0.01514163148736656,0.0006962871526073285,2.059589819989775e-08,3.068580159344273e-07,0.0,0.0,0.021509350711619846,0.0018729849781277297,0.051085524265704126,1.0872709598898665e-06,6.908720162815302e-10,0.0012744282114953932,3.520695063083313e-11
1.6726041392118254e-05,0.05954180215024143,3.111578115447091e-08,5.302699878834452e-07,6.110900129904717e-07,3.4173654163059277e-18,2.907221367104218e-06,3.21863042296507e-17,7.359035377524059e-11,0.938,2.6387299033291056e-05,0.01514808035460743,0.0006994512559326291,2.0587549496785453e-08,3.05909340455383e-07,0.0,0.0,0.02149959626179416,0.0018671805668804874,0.051090538654640014,1.1029083159504506e-06,6.974636205491924e-10,0.0012710874907354262,3.575162716726402e-11
1.6771767987130452e-05,0.05954180215024143,3.092158315422032e-08,5.309578206102662e-07,6.108738449677944e-07,3.468385196022738e-18,2.9035873160446456e-06,3.242282435090672e-17,7.406189713550669e-11,0.938,2.653295562101134e-05,0.01515449168757381,0.0007026093582131891,2.0579044167182403e-08,3.049634881169875e-07,0.0,0.0,0.02148988548042998,0.001861399371992041,0.051095544271425875,1.118687655995969e-06,7.040806394422988e-10,0.0012677526172157575,3.630180050970538e-11
